숲길명,장소명,위도,경도
서울둘레길 8코스,산장두부촌,37.617863,126.998558
서울둘레길 8코스,정릉탐방안내소,37.618259,126.99752
서울둘레길 8코스,정릉주차장 화장실,37.618275,126.997322
서울둘레길 8코스,청수만남,37.619175,126.996315
서울둘레길 8코스,정릉탐방지원센터,37.61903,126.996422
서울둘레길 8코스,정릉주차장,37.61858,126.996773
서울둘레길 8코스,"솔샘길4구간, 명상길 5구간 정릉주차장입구",37.618443,126.996742
서울둘레길 8코스,명상길전망대,37.616577,126.995712
서울둘레길 8코스,쉼터,37.616283,126.994629
서울둘레길 8코스,화장실,37.615314,126.988251
서울둘레길 8코스,쉼터,37.614388,126.988419
서울둘레길 8코스,화장실,37.612411,126.983025
서울둘레길 8코스,"명상길 (5구간), 평창마을길(6구간) 형제봉 입구",37.612797,126.982025
서울둘레길 8코스,정진공원 쉼터,37.620079,126.936737
서울둘레길 8코스,정진공원지킴터,37.620129,126.937065
서울둘레길 8코스,채석장쉼터,37.620861,126.936935
서울둘레길 8코스,정진사,37.621712,126.936195
서울둘레길 8코스,갈림길,37.638073,127.006073
서울둘레길 8코스,갈림길,37.638954,127.00737
서울둘레길 8코스,갈림길,37.612797,126.982155
서울둘레길 8코스,갈림길,37.617413,126.977066
서울둘레길 8코스,갈림길,37.617271,126.975761
서울둘레길 8코스,갈림길,37.632431,127.008377
서울둘레길 8코스,갈림길,37.636131,127.005341
서울둘레길 8코스,갈림길,37.644535,127.004692
서울둘레길 8코스,갈림길,37.64315,127.002937
서울둘레길 8코스,갈림길,37.642643,127.002571
서울둘레길 8코스,갈림길,37.642612,127.001038
서울둘레길 8코스,갈림길,37.64587,127.003181
서울둘레길 8코스,갈림길,37.646854,127.004074
서울둘레길 8코스,갈림길,37.649178,127.003006
서울둘레길 8코스,갈림길,37.650013,127.010155
서울둘레길 8코스,갈림길,37.650806,127.010414
서울둘레길 8코스,갈림길,37.655453,127.007851
서울둘레길 8코스,갈림길,37.656693,127.00679
서울둘레길 8코스,갈림길,37.658043,127.007065
서울둘레길 8코스,둘레길 방향 정보,37.614655,126.9711
서울둘레길 8코스,갈림길,37.651691,127.01178
서울둘레길 8코스,갈림길,37.653336,127.010483
서울둘레길 8코스,갈림길,37.659798,127.010056
서울둘레길 8코스,갈림길,37.661057,127.008972
서울둘레길 8코스,갈림길,37.661907,127.007263
서울둘레길 8코스,갈림길,37.663883,127.011879
서울둘레길 8코스,갈림길,37.674133,127.034355
서울둘레길 8코스,갈림길,37.6744,127.034187
서울둘레길 8코스,갈림길,37.684887,127.029907
서울둘레길 8코스,갈림길,37.661312,127.007599
서울둘레길 8코스,갈림길,37.622719,126.933678
서울둘레길 8코스,갈림길,37.622498,126.935104
서울둘레길 8코스,갈림길,37.621796,126.935097
서울둘레길 8코스,갈림길,37.620277,126.936882
서울둘레길 8코스,갈림길,37.616833,126.935303
서울둘레길 8코스,갈림길,37.633286,126.925392
서울둘레길 8코스,쉼터,37.612823,126.982025
서울둘레길 8코스,갈림길,37.673779,127.033005
서울둘레길 8코스,유아동네쉼터,37.622414,126.935066
서울둘레길 8코스,갈림길,37.676514,127.032059
서울둘레길 8코스,쉼터,37.621792,126.935181
서울둘레길 8코스,도봉산 수변무대 태양광 쉼터,37.686771,127.038544
서울둘레길 8코스,도봉둘레길 화장실,37.686707,127.038231
서울둘레길 8코스,도봉탐방지원센터,37.686157,127.0364
서울둘레길 8코스,둘레길 방향 정보,37.623344,126.933418
서울둘레길 8코스,둘레길 방향 정보,37.62289,126.933708
서울둘레길 8코스,둘레길 방향 정보,37.62265,126.9338
서울둘레길 8코스,소소,37.622528,126.934898
서울둘레길 8코스,화장실,37.622524,126.935104
서울둘레길 8코스,가보세나,37.622372,126.93541
서울둘레길 8코스,둘레길 식별표식을 따라 진행한다,37.609699,126.955406
서울둘레길 8코스,장모님 해장국,37.609207,126.955765
서울둘레길 8코스,갈림길,37.626442,126.933998
서울둘레길 8코스,둘레길 방향 정보,37.608795,126.956642
서울둘레길 8코스,러브체인,37.622105,127.009789
서울둘레길 8코스,서울둘레길 8-3코스 종료점 인증장소,37.622803,127.009766
서울둘레길 8코스,남천,37.622208,127.009773
서울둘레길 8코스,삼각산 도시자연공원,37.621071,127.007568
서울둘레길 8코스,화장실,37.621101,127.006859
서울둘레길 8코스,공원 주차장,37.619507,127.00473
서울둘레길 8코스,김대포 숯불구이,37.617123,127.002426
서울둘레길 8코스,둘레길 방향 정보,37.617702,126.999687
서울둘레길 8코스,산장두부촌,37.618008,126.998611
서울둘레길 8코스,북한산 주차장,37.618301,126.997215
서울둘레길 8코스,주차장,37.618404,126.99659
서울둘레길 8코스,북한산 둘레길 솔샘길구간 시작점,37.618271,126.996521
서울둘레길 8코스,갈림길,37.621017,127.006805
서울둘레길 8코스,갈림길,37.620358,127.006569
서울둘레길 8코스,갈림길,37.617142,127.00251
서울둘레길 8코스,둘레길 방향 정보,37.611649,126.96936
서울둘레길 8코스,둘레길 방향 정보,37.613884,126.965103
서울둘레길 8코스,청련사,37.613602,126.964607
서울둘레길 8코스,둘레길 전망,37.612591,126.963852
서울둘레길 8코스,갈림길,37.614578,126.988304
서울둘레길 8코스,갈림길,37.612785,126.982086
서울둘레길 8코스,북한산 둘레길 평창마을길,37.60931,126.952888
서울둘레길 8코스,탕춘대성 암문,37.608204,126.951294
서울둘레길 8코스,둘레길 조망,37.607876,126.948174
서울둘레길 8코스,쉼터,37.62656,126.932594
서울둘레길 8코스,멧돼지 방어용 철망 문,37.626305,126.937408
서울둘레길 8코스,선림공원지킴터,37.626289,126.937538
서울둘레길 8코스,정진공원지킴터,37.62011,126.937057
서울둘레길 8코스,정진공원 등산로 입구,37.620106,126.93705
서울둘레길 8코스,쉼터,37.620811,126.936813
서울둘레길 8코스,바가지 약수터 쉼터,37.668747,127.027344
서울둘레길 8코스,나무의자쉼터,37.686089,127.034294
서울둘레길 8코스,능원사,37.685719,127.033279
서울둘레길 8코스,쉼터,37.68523,127.032066
서울둘레길 8코스,깃대종,37.685215,127.031754
서울둘레길 8코스,화장실,37.660103,127.009796
서울둘레길 8코스,유림선생 묘,37.644032,127.002701
서울둘레길 8코스,북한산둘레길 탐방 안내센터,37.643173,127.002602
서울둘레길 8코스,둘레길 방향 정보,37.604813,126.944939
서울둘레길 8코스,북한산 전망,37.604843,126.943665
서울둘레길 8코스,둘레길 조망,37.605228,126.941551
서울둘레길 8코스,북한산 조망,37.605953,126.941269
서울둘레길 8코스,둘레길 방향 정보,37.610577,126.939987
서울둘레길 8코스,둘레길 전망,37.616417,126.974937
서울둘레길 8코스,갈림길,37.608734,126.955704
서울둘레길 8코스,갈림길,37.608345,126.951302
서울둘레길 8코스,독바위 전망,37.610886,126.940575
서울둘레길 8코스,유료 공유주차장(무인 주차장),37.611153,126.941055
서울둘레길 8코스,쉼터,37.613659,126.935936
서울둘레길 8코스,둘레길 전망,37.614391,126.935738
서울둘레길 8코스,둘레길 전망,37.614506,126.935585
서울둘레길 8코스,꽃향유,37.622086,126.935043
서울둘레길 8코스,현호색,37.622231,126.935089
서울둘레길 8코스,계수나무,37.622261,126.935097
서울둘레길 8코스,갈림길,37.621746,126.935493
서울둘레길 8코스,갈림길,37.61462,126.935005
서울둘레길 8코스,도봉산입구 공중화장실,37.687241,127.040726
서울둘레길 8코스,도봉구 희망 목재문화 체험장,37.687035,127.039375
서울둘레길 8코스,쉼터,37.621006,126.936897
서울둘레길 8코스,낙석위험 출입금지,37.620983,126.936981
서울둘레길 8코스,화장실,37.620071,126.93679
서울둘레길 8코스,야생들개출현 경고,37.62006,126.936714
서울둘레길 8코스,쉼터,37.620075,126.936729
서울둘레길 8코스,둘레길 단풍,37.617481,126.936943
서울둘레길 8코스,야생유기견 출몰주의,37.617157,126.936066
서울둘레길 8코스,쉼터,37.615551,126.934906
서울둘레길 8코스,둘레길 방향 정보,37.613762,126.936089
서울둘레길 8코스,전망대 쉼터,37.613708,126.935936
서울둘레길 8코스,전망대에서 바라본 전망,37.613693,126.935928
서울둘레길 8코스,왕실묘역길,37.662209,127.024666
서울둘레길 8코스,독박골.북한산래미안아파트앞,37.61071,126.939735
서울둘레길 8코스,장미공원 화장실,37.610683,126.940414
서울둘레길 8코스,연산군정의공주묘역,37.661789,127.024292
서울둘레길 8코스,"정의공주묘, 양효안공의묘",37.661636,127.023872
서울둘레길 8코스,예가,37.661659,127.023979
서울둘레길 8코스,세종가든,37.662003,127.023109
서울둘레길 8코스,왕실묘역길,37.662247,127.024834
서울둘레길 8코스,하노이빈,37.66222,127.024811
서울둘레길 8코스,장어굽는마을,37.661625,127.023514
서울둘레길 8코스,연산군묘,37.661095,127.023026
서울둘레길 8코스,한국사회봉사회역,37.66153,127.014977
서울둘레길 8코스,북한산 우이역,37.663712,127.012459
서울둘레길 8코스,누이네 촌닭,37.626385,126.933899
서울둘레길 8코스,선림사 화장실,37.627277,126.936867
서울둘레길 8코스,KIXX 쉼터,37.628784,126.937325
서울둘레길 8코스,둘레길 방향 정보,37.611717,126.969582
서울둘레길 8코스,둘레길 방향 정보,37.61269,126.96994
서울둘레길 8코스,서울둘레길 8-1코스  인증장소,37.627918,126.936836
서울둘레길 8코스,둘레길 방향 정보,37.613373,126.970596
서울둘레길 8코스,카페 피아노,37.616955,126.975067
서울둘레길 8코스,화장실,37.617252,126.9758
서울둘레길 8코스,연화정사에서 바라본 전망,37.615181,126.979668
서울둘레길 8코스,연회정사,37.614311,126.979378
서울둘레길 8코스,둘레길 방향 정보,37.613667,126.981491
서울둘레길 8코스,서울둘레길 8-2코스 인증장소,37.612759,126.982018
서울둘레길 8코스,서울둘레길 8-3코스 명상길,37.61277,126.982056
서울둘레길 8코스,선림사,37.627018,126.937729
서울둘레길 8코스,둘레길 방향 정보,37.627861,126.935463
서울둘레길 8코스,둘레길 방향 정보,37.627762,126.935379
서울둘레길 8코스,갈림길,37.623283,126.933113
서울둘레길 8코스,갈림길,37.625816,126.932182
서울둘레길 8코스,갈림길,37.62788,126.936989
서울둘레길 8코스,갈림길,37.627842,126.93528
서울둘레길 8코스,흰구름길3구간 솔샘길4구간 북한산생태숲입구,37.622799,127.009651
서울둘레길 8코스,쉼터,37.621277,127.008797
서울둘레길 8코스,자연생태체험장,37.620838,127.00811
서울둘레길 8코스,갈림길,37.635262,126.919174
서울둘레길 8코스,갈림길,37.623257,126.933167
서울둘레길 8코스,갈림길,37.626366,126.937225
서울둘레길 8코스,보각사위,37.612473,126.963722
서울둘레길 8코스,갈림길,37.618626,126.996712
서울둘레길 8코스,야생들개 출몰주의,37.626358,126.936928
서울둘레길 8코스,쉼터,37.626503,126.935318
서울둘레길 8코스,쉼터,37.626507,126.932449
서울둘레길 8코스,쉼터,37.626488,126.93203
서울둘레길 8코스,쉼터,37.626553,126.931946
서울둘레길 8코스,쉼터,37.624683,126.932892
서울둘레길 8코스,쉼터,37.622456,126.935097
서울둘레길 8코스,불광사,37.612694,126.939537
서울둘레길 8코스,둘레길 식별표식을 따라 진행한다,37.612644,126.939468
서울둘레길 8코스,둘레길 북한산 전망,37.6124,126.93959
서울둘레길 8코스,둘레길 방향 정보,37.612381,126.939598
서울둘레길 8코스,쉼터,37.611256,126.93914
서울둘레길 8코스,북한산  생태공원 쉼터,37.610966,126.939781
서울둘레길 8코스,팥배나무,37.610985,126.940338
서울둘레길 8코스,생태공원 쉼터,37.610989,126.94046
서울둘레길 8코스,생태공원 쉼터,37.611546,126.939949
서울둘레길 8코스,쉼터,37.611378,126.940948
서울둘레길 8코스,쉼터,37.611263,126.940933
서울둘레길 8코스,장미공원 쉼터 화장실,37.610588,126.940598
서울둘레길 8코스,쉼터,37.610611,126.941208
서울둘레길 8코스,쉼터,37.610447,126.941574
서울둘레길 8코스,둘레길 방향 정보,37.610405,126.941696
서울둘레길 8코스,쉼터,37.605965,126.941216
서울둘레길 8코스,서울시선정 우수조망장소,37.604809,126.943642
서울둘레길 8코스,쉼터,37.607586,126.947731
서울둘레길 8코스,둘레길 식별표식을 따라 진행한다,37.609131,126.953621
서울둘레길 8코스,둘레길 식별표식을 따라 진행한다,37.60849,126.956642
서울둘레길 8코스,둘레길 방향 정보,37.612923,126.964073
서울둘레길 8코스,둘레길 방향 정보,37.617229,126.9758
서울둘레길 8코스,멧돼지 출현주의,37.612389,126.982918
서울둘레길 8코스,둘레길 방향 정보,37.613266,126.984726
서울둘레길 8코스,갈림길,37.614471,126.988373
서울둘레길 8코스,갈림길,37.614056,126.985245
서울둘레길 8코스,갈림길,37.614079,126.98526
서울둘레길 8코스,갈림길,37.617352,126.975609
서울둘레길 8코스,갈림길,37.608334,126.951256
서울둘레길 8코스,갈림길,37.608147,126.951347
서울둘레길 8코스,갈림길,37.60759,126.949486
서울둘레길 8코스,갈림길,37.604744,126.944878
서울둘레길 8코스,갈림길,37.604614,126.942345
서울둘레길 8코스,갈림길,37.614639,126.935028
서울둘레길 8코스,갈림길,37.616875,126.935371
서울둘레길 8코스,갈림길,37.620186,126.936729
서울둘레길 8코스,갈림길,37.621838,126.935196
서울둘레길 8코스,갈림길,37.622482,126.93512
서울둘레길 8코스,도봉산역,37.689003,127.045792
서울둘레길 8코스,멧돼지,37.620171,127.00563
서울둘레길 8코스,북한산생태숲화장실,37.621155,127.00705
서울둘레길 8코스,솔샘길구간 입구,37.622799,127.009819
서울둘레길 8코스,간단한 쉼터,37.625061,127.010269
서울둘레길 8코스,쉼터,37.636333,127.005424
서울둘레길 8코스,흰구름길입구,37.641575,127.004921
서울둘레길 8코스,갈림길,37.626354,126.937241
서울둘레길 8코스,갈림길,37.628208,126.937553
서울둘레길 8코스,갈림길,37.628506,126.937408
서울둘레길 8코스,북한산국립공원 탐방안내소,37.618179,126.997643
서울둘레길 8코스,갈림길,37.609043,126.956589
서울둘레길 8코스,갈림길,37.613899,126.965218
서울둘레길 8코스,족두리봉,37.626637,126.93367
서울둘레길 8코스,갈림길,37.664242,127.011673
서울둘레길 8코스,갈림길,37.663769,127.012039
서울둘레길 8코스,갈림길,37.628654,126.937607
서울둘레길 8코스,갈림길,37.627995,126.936951
서울둘레길 8코스,쉼터,37.615597,126.935013
서울둘레길 8코스,갈림길,37.626328,126.937218
서울둘레길 8코스,갈림길,37.626385,126.936905
서울둘레길 8코스,갈림길,37.626598,126.931946
서울둘레길 8코스,갈림길,37.663097,127.012466
서울둘레길 8코스,갈림길,37.626457,126.933929
서울둘레길 8코스,산촌장작구이,37.661079,127.007317
서울둘레길 8코스,우이 둘레길 화장실,37.660976,127.006767
서울둘레길 8코스,이름없는 쉼터,37.661812,127.007324
서울둘레길 8코스,갈림길,37.623257,126.933136
서울둘레길 8코스,갈림길,37.621761,126.93515
서울둘레길 8코스,갈림길,37.616875,126.935371
서울둘레길 8코스,갈림길,37.619999,126.936676
서울둘레길 8코스,갈림길,37.614666,126.935127
서울둘레길 8코스,산정화장실,37.684925,127.029747
서울둘레길 8코스,도봉옛길,37.684921,127.029701
서울둘레길 8코스,도봉사,37.685169,127.030663
서울둘레길 8코스,도봉탐방지원센터,37.686172,127.036316
서울둘레길 8코스,매점,37.686913,127.038849
서울둘레길 8코스,샘터 쉼터,37.675488,127.032738
서울둘레길 8코스,갈림길,37.661678,127.021057
서울둘레길 8코스,갈림길,37.663948,127.026192
서울둘레길 8코스,갈림길,37.666489,127.025925
서울둘레길 8코스,갈림길,37.666523,127.026215
서울둘레길 8코스,갈림길,37.66869,127.027458
서울둘레길 8코스,갈림길,37.673065,127.025719
서울둘레길 8코스,갈림길,37.673813,127.032982
서울둘레길 8코스,갈림길,37.684883,127.029922
서울둘레길 8코스,갈림길,37.686302,127.03598
서울둘레길 8코스,갈림길,37.668705,127.02742
서울둘레길 8코스,갈림길,37.672813,127.025566
서울둘레길 8코스,갈림길,37.687531,127.045631
서울둘레길 8코스,갈림길,37.610939,126.94062
서울둘레길 8코스,갈림길,37.683945,127.030258
서울둘레길 8코스,갈림길,37.61467,126.935013
서울둘레길 8코스,갈림길,37.604843,126.944969
서울둘레길 8코스,갈림길,37.607635,126.949608
서울둘레길 8코스,갈림길,37.608196,126.951462
서울둘레길 8코스,갈림길,37.609573,126.955757
서울둘레길 8코스,갈림길,37.608753,126.955772
서울둘레길 8코스,쉼터,37.615421,126.988281
서울둘레길 8코스,보현산신각,37.613392,126.965752
서울둘레길 8코스,김밥분식반찬,37.608006,126.957565
서울둘레길 8코스,사랑약국,37.608242,126.956764
서울둘레길 8코스,CU,37.608864,126.956642
서울둘레길 8코스,북한산한우마을,37.6091,126.956566
서울둘레길 8코스,Kixx쉼터,37.628685,126.937187
서울둘레길 8코스,체육시설 쉼터,37.628284,126.937515
서울둘레길 8코스,갈림길,37.610622,126.941269
서울둘레길 8코스,갈림길,37.604824,126.94252
서울둘레길 8코스,갈림길,37.609005,126.954262
서울둘레길 8코스,포토존 쉼터,37.616787,126.99572
서울둘레길 8코스,갈림길,37.608158,126.951424
서울둘레길 8코스,갈림길,37.608952,126.95665
서울둘레길 8코스,갈림길,37.612762,126.982094
서울둘레길 8코스,갈림길,37.614094,126.98539
서울둘레길 8코스,갈림길,37.613983,126.985428
서울둘레길 8코스,갈림길,37.614544,126.988312
서울둘레길 8코스,쉼터,37.615028,126.988976
서울둘레길 8코스,전철 1호선 7호선 1번출구,37.688885,127.045807
서울둘레길 8코스,많은 삭당과 다양한 먹거리 존재,37.688728,127.044838
서울둘레길 8코스,공영주차장,37.687313,127.041153
서울둘레길 8코스,공공화장실,37.687283,127.041039
서울둘레길 8코스,버스정류장 ㅡ 전철이후 등산로 입구중간위치,37.687199,127.040359
서울둘레길 8코스,청수만남,37.619068,126.996391
서울둘레길 8코스,도봉산수변무대도봉산쉼터,37.687187,127.040314
서울둘레길 8코스,화장실,37.686687,127.038231
서울둘레길 8코스,시가있는전망대,37.683678,127.030846
서울둘레길 8코스,화장실,37.676544,127.032143
서울둘레길 8코스,전철 도봉산역,37.689014,127.045975
서울둘레길 8코스,먹거리및 쇼핑,37.688313,127.044174
서울둘레길 8코스,도봉산공영주차장,37.687347,127.0411
서울둘레길 8코스,공동화장실,37.687279,127.040901
서울둘레길 8코스,아진교통 버스종점,37.687206,127.04055
서울둘레길 8코스,도봉산수변무대,37.686878,127.038643
서울둘레길 8코스,도봉둘래길화장실,37.686687,127.038101
서울둘레길 8코스,도봉탐방지원센터,37.686226,127.036453
서울둘레길 8코스,북한산국립공원,37.686176,127.036194
서울둘레길 8코스,마지막 수세식화장실,37.686508,127.035782
서울둘레길 8코스,사찰 ㅡ 도봉산 광륜사,37.687256,127.035263
서울둘레길 8코스,도봉산역,37.689419,127.045349
서울둘레길 8코스,도봉산아웃도어 특화거리,37.687477,127.042084
서울둘레길 8코스,도봉산공영주차장,37.687222,127.040543
서울둘레길 8코스,버스종점,37.687183,127.040382
서울둘레길 8코스,만남의장소,37.686817,127.038597
서울둘레길 8코스,입구,37.686501,127.035683
서울둘레길 8코스,도봉산역,37.688972,127.045822
서울둘레길 8코스,도봉산입구 공중화장실,37.687248,127.040672
서울둘레길 8코스,도봉산 공영 주차장,37.687241,127.040535
서울둘레길 8코스,비상시 공중전화,37.687046,127.039398
서울둘레길 8코스,만남의 광장,37.68681,127.038445
서울둘레길 8코스,도봉탐방지원센터,37.686169,127.036377
서울둘레길 8코스,도봉동문 석각,37.686554,127.035515
서울둘레길 8코스,여성전용 화장실,37.68681,127.035408
서울둘레길 8코스,광륜사,37.687286,127.035263
서울둘레길 8코스,북한산국립공원 도봉분소,37.687912,127.034958
서울둘레길 8코스,우이신설경전철(도선사입구역),37.662998,127.012489
서울둘레길 8코스,영신여객종점,37.662891,127.011604
서울둘레길 8코스,식당가,37.662609,127.010933
서울둘레길 8코스,gs25,37.662476,127.010201
서울둘레길 8코스,gs25,37.662476,127.010201
서울둘레길 8코스,BAC센타,37.662346,127.009735
서울둘레길 8코스,산장두부촌(두부전문점),37.617981,126.998795
서울둘레길 8코스,북한산포토존,37.661957,127.00811
서울둘레길 8코스,우이동 만남의 광장,37.661705,127.007942
서울둘레길 8코스,너랑나랑우리랑건강조은,37.661583,127.007744
서울둘레길 8코스,북한산국립공원 우이분소,37.661106,127.007271
서울둘레길 8코스,정릉탐방지원센타,37.619282,126.996239
서울둘레길 8코스,국립공원 주차장,37.618336,126.997299
서울둘레길 8코스,북한산 국립공원 탐방안내소,37.618195,126.99765
서울둘레길 8코스,콩사랑,37.68819,127.04229
서울둘레길 8코스,도봉산 공영주차장,37.687283,127.040977
서울둘레길 8코스,도봉산입구 공중화장실,37.687241,127.04068
서울둘레길 8코스,도봉산버스 종점,37.68718,127.040268
서울둘레길 8코스,도봉산 수변무대,37.686798,127.038467
서울둘레길 8코스,도봉산둘레길 화장실,37.686741,127.03833
서울둘레길 8코스,도봉탐방지원센터,37.686115,127.036392
서울둘레길 8코스,도봉동문 석각,37.686592,127.035294
서울둘레길 8코스,북한산국립공원 표지석,37.686714,127.03537
서울둘레길 8코스,여성전용화장실,37.686821,127.035339
서울둘레길 8코스,해충기피제 자동 분사기,37.687103,127.035339
서울둘레길 8코스,보호수,37.687317,127.035301
서울둘레길 8코스,삼각산조망점,37.661945,127.007988
서울둘레길 8코스,광륜사,37.687431,127.035339
서울둘레길 8코스,약수터 화장실,37.610535,126.940369
서울둘레길 8코스,거북 약수터,37.610615,126.941063
서울둘레길 8코스,장미공원,37.610531,126.941284
서울둘레길 8코스,우수 전망대,37.604824,126.943512
서울둘레길 8코스,길가 쉼터,37.607655,126.947746
서울둘레길 8코스,탕춘대성,37.608231,126.951241
서울둘레길 8코스,버스 종점,37.662659,127.01104
서울둘레길 8코스,먹거리 쇼핑거리형성,37.688282,127.043785
서울둘레길 8코스,공영주차장,37.687317,127.041069
서울둘레길 8코스,주차장에딸린화장실,37.687256,127.040749
서울둘레길 8코스,아진교통종점,37.687187,127.040443
서울둘레길 8코스,수변무대태양광쉼터,37.686783,127.038536
서울둘레길 8코스,도봉탐방지원센터입구,37.686596,127.037964
서울둘레길 8코스,도봉탐방지원센터,37.686123,127.036346
서울둘레길 8코스,북한산국립공원안내,37.686348,127.035866
서울둘레길 8코스,첫 쉼터,37.685211,127.03196
서울둘레길 8코스,도봉사 ㅡ사찰,37.685146,127.030685
서울둘레길 8코스,산정화장실,37.684868,127.029808
서울둘레길 8코스,산악박물관,37.687389,127.035248
서울둘레길 8코스,보호수,37.687363,127.035202
서울둘레길 8코스,마지막수세식화장실,37.687004,127.035309
서울둘레길 8코스,도봉산 소공원,37.686722,127.035332
서울둘레길 8코스,북한산국립공원 정릉,37.617947,126.998756
서울둘레길 8코스,북한산 국립공원 탐방안내소,37.618198,126.997795
서울둘레길 8코스,탐방지원센터 화장실,37.618214,126.997314
서울둘레길 8코스,정릉탐방지원센터 주차장,37.618645,126.996826
서울둘레길 8코스,정릉탐방지원센터,37.619312,126.996239
서울둘레길 8코스,대호아파트뒤,37.614498,126.934242
서울둘레길 8코스,가보세나 식당,37.622463,126.93541
서울둘레길 8코스,수리공원,37.622253,126.935127
서울둘레길 8코스,대호아파트 뒤,37.614361,126.934021
서울둘레길 8코스,둘레길 쉼터1,37.660503,127.009499
서울둘레길 8코스,가보세나 식당,37.62249,126.935547
서울둘레길 8코스,토담집,37.621712,126.934601
서울둘레길 8코스,안내소 화장실,37.618275,126.997345
서울둘레길 8코스,화장실,37.684921,127.029747
서울둘레길 8코스,도봉사,37.685177,127.030464
서울둘레길 8코스,능원사,37.685646,127.033089
서울둘레길 8코스,북한산국립공원,37.686386,127.035812
서울둘레길 8코스,북한산우이역,37.663021,127.012459
서울둘레길 8코스,둘레길 쉼터2,37.658901,127.009224
서울둘레길 8코스,도선사버스 주차장,37.662785,127.011299
서울둘레길 8코스,우촌식당,37.662731,127.011009
서울둘레길 8코스,쉼터,37.626709,126.935112
서울둘레길 8코스,만남의 광장,37.661964,127.008011
서울둘레길 8코스,만남의 광장 화장실,37.661793,127.00808
서울둘레길 8코스,만남의광장 화장실,37.661625,127.007866
서울둘레길 8코스,봉황각,37.661053,127.007133
서울둘레길 8코스,먼지털이기(에어건),37.660595,127.005676
서울둘레길 8코스,북한산국립공원 우이분소,37.661041,127.007103
서울둘레길 8코스,만남의 광장,37.66156,127.007698
서울둘레길 8코스,강북구보건소,37.661591,127.00782
서울둘레길 8코스,북한산우이 (도선사입구),37.663017,127.012505
서울둘레길 8코스,도봉산역,37.688984,127.045761
서울둘레길 8코스,도봉산 수변무대 태양광 쉼터,37.686745,127.038445
서울둘레길 8코스,도봉탐방지원센터,37.686115,127.036346
서울둘레길 8코스,도봉서원 석각,37.686592,127.035347
서울둘레길 8코스,마지막 수세식 화장실,37.68676,127.035393
서울둘레길 8코스,해충기피제,37.687065,127.035316
서울둘레길 8코스,멧돼지 활동지역,37.685059,127.031464
서울둘레길 8코스,북한산생태탐방원,37.687244,127.035217
서울둘레길 8코스,보호수,37.687317,127.035255
서울둘레길 8코스,광륜사,37.687363,127.035309
서울둘레길 8코스,도봉산 서원동,37.687031,127.035202
서울둘레길 8코스,도봉둘레길 화장실,37.686691,127.038216
서울둘레길 8코스,유희경 이매창 시비,37.686638,127.038574
서울둘레길 8코스,자운봉 모형,37.686802,127.038658
서울둘레길 8코스,아진교통 버스 종점,37.687172,127.040398
서울둘레길 8코스,등산로 입구,37.614689,126.93499
서울둘레길 8코스,쉼터,37.620094,126.937042
서울둘레길 8코스,화장실,37.62006,126.936958
서울둘레길 8코스,북한산국립공원 우이분소,37.661022,127.007103
서울둘레길 8코스,북한산우이역(우이동),37.663013,127.012505
서울둘레길 8코스,삼양교통 종점,37.662884,127.011238
서울둘레길 8코스,도선사버스 주차장,37.662796,127.011238
서울둘레길 8코스,멧돼지 출몰지역,37.65855,127.007614
서울둘레길 8코스,삼각산 조망점,37.661961,127.00808
서울둘레길 8코스,6.25 현충비,37.662071,127.007828
서울둘레길 8코스,만남의 광장,37.662029,127.00782
서울둘레길 8코스,만남의 광장 화장실,37.661713,127.007957
서울둘레길 8코스,강북구보건소,37.661686,127.007927
서울둘레길 8코스,북한산국립공원 우이분소,37.661037,127.007034
서울둘레길 8코스,체육시설 쉼터,37.626545,126.933189
서울둘레길 8코스,봉황각,37.661034,127.006989
서울둘레길 8코스,구기치안센터 화장실,37.609699,126.956619
서울둘레길 8코스,한우마을,37.609207,126.956612
서울둘레길 8코스,구기동,37.607052,126.958565
서울둘레길 8코스,향로봉 코스 입구,37.623341,126.933121
서울둘레길 8코스,향로봉 등산로 입구,37.62645,126.933952
서울둘레길 8코스,등나무쉼터,37.6861,127.035088
서울둘레길 8코스,도봉산 조망점,37.685734,127.033226
서울둘레길 8코스,도봉산 능원사,37.685738,127.033195
서울둘레길 8코스,북한산국립공원 깃대종 포토존,37.685223,127.031898
서울둘레길 8코스,깃대종 포토존 쉼터,37.685219,127.031883
서울둘레길 8코스,도봉사,37.685097,127.030533
서울둘레길 8코스,산정화장실,37.684872,127.029884
서울둘레길 8코스,구기동,37.607067,126.958572
서울둘레길 8코스,신우이교 쉼터,37.664619,127.011497
서울둘레길 8코스,북한산우이역,37.662823,127.012566
서울둘레길 8코스,금천옥,37.662987,127.012527
서울둘레길 8코스,북한산우이역,37.662979,127.012497
서울둘레길 8코스,삼양교통 차고지,37.663021,127.011787
서울둘레길 8코스,영신여객 버스 차고지,37.662868,127.011139
서울둘레길 8코스,북한산 조망점,37.661949,127.008102
서울둘레길 8코스,6.25 현충비,37.66209,127.00779
서울둘레길 8코스,백운 주차장,37.661068,127.007324
서울둘레길 8코스,봉황각,37.660881,127.006958
서울둘레길 8코스,먼지떨이기,37.660572,127.005722
서울둘레길 8코스,강북구 보건소,37.661629,127.007858
서울둘레길 8코스,만남의 광장 화장실,37.661766,127.008018
서울둘레길 8코스,도봉산역,37.688892,127.045403
